word,syllables,count_syllables
01010,01-010,2
0101001010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010,01-010-010,3
0101010,01-01-010,3
01010010,01-010-010,3
010100010,01-0100-010,3
0101001010010,01-010-01-010-010,5
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010001,01-0100-01,3
010100010,01-0100-010,3
01010010,01-010-010,3
0101010,01-01-010,3
010101001,01-01-010-01,4
01001010,010-01-010,3
01001010-010101,010-01-010-01-01-01,6
01001010-01010,010-01-010-01-010,5
01001010-010010,010-01-010-010-010,5
01001010010101,010-01-010-01-01-01,6
0100101001010,010-01-010-01-010,5
0100101001010,010-01-010-01-010,5
01001010010010,010-01-010-010-010,5
0100101001010,010-01-010-01-010,5
01001010010010,010-01-010-010-010,5
0100101001010,010-01-010-01-010,5
01001010010,010-01-010-010,4
01001010101,010-01-01-01-01,5
01001010010010,010-01-010-010-010,5
01001010010010010,010-01-010-010-010-010,6
010010100101,010-01-010-01-01,5
0100101,010-01-01,3
0100101,010-01-01,3
010010101010010,010-01-01-01-010-010,6
010010,010-010,2
0100100,010-0100,2
0100100010,010-0100-010,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010,010-010,2
010010101,010-01-01-01,4
010010,010-010,2
01001010010,010-01-010-010,4
01001010,010-01-010,3
010010,010-010,2
01001010,010-01-010,3
01001010-010010,010-01-010-010-010,5
0100101001,010-01-010-01,4
01001010010,010-01-010-010,4
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
010010010,010-010-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010,010-01-010,3
010010100,010-01-0100,3
010010100010,010-01-0100-010,4
0100101010,010-01-01-010,4
0100101010010,010-01-01-010-010,5
010010010,010-010-010,3
0101001010,01-010-01-010,4
01010,01-010,2
0101001,01-010-01,3
01010101,01-01-01-01,4
01010,01-010,2
01010-010101,01-010-01-01-01,5
01010-01010,01-010-01-010,4
01010-010010,01-010-010-010,4
010101,01-01-01,3
0101010,01-01-010,3
01010101,01-01-01-01,4
0101010100101,01-01-01-010-01-01,6
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010010,01-010-010,3
010101,01-01-01,3
0100100,010-0100,2
0100100010,010-0100-010,3
0100101,010-01-01,3
0100101010,010-01-01-010,4
0100100,010-0100,2
0100100010,010-0100-010,3
0100101,010-01-01,3
01001001,010-010-01,3
010010,010-010,2
010010,010-010,2
010010010,010-010-010,3
0100100,010-0100,2
0100100010,010-0100-010,3
010010,010-010,2
010010010,010-010-010,3
010010010,010-010-010,3
010010010010,010-010-010-010,4
0100100101,010-010-01-01,4
0100100101010,010-010-01-01-010,5
0100101010,010-01-01-010,4
0100101010010,010-01-01-010-010,5
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010,010-01-010,3
0101,01-01,2
010101,01-01-01,3
010101001,01-01-010-01,4
0101010,01-01-010,3
01010,01-010,2
010101,01-01-01,3
01010010,01-01-0010,3
01010010010,01-010-010-010,4
010101010,01-01-01-010,4
0101010010,01-01-010-010,4
0101010,01-01-010,3
0101010,01-01-010,3
01010010,01-010-010,3
0101001010,01-010-01-010,4
0101001010010,01-010-01-010-010,5
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101001010,01-010-01-010,4
0101010,01-01-010,3
0101010,01-01-010,3
010010,010-010,2
010010010,010-010-010,3
010010,010-010,2
010010010,010-010-010,3
01001001001,010-010-010-01,4
010010010,010-010-010,3
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010011001,010-01-10-01,4
0100101,010-01-01,3
0100101,010-01-01,3
01001010,010-01-010,3
0100101,010-01-01,3
0100101-010010010,010-01-01-010-010-010,6
0100101010,010-01-01-010,4
01010,01-010,2
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010010,01-010-010,3
0101010,01-01-010,3
01010,01-010,2
010101,01-01-01,3
0101010,01-01-010,3
0101010,01-01-010,3
0101010,01-01-010,3
010101001,01-01-010-01,4
01010,01-010,2
0101001,01-010-01,3
010100101,01-010-01-01,4
0101001,01-010-01,3
0101001010,01-010-01-010,4
01010010,01-01-0010,3
01010010,01-010-010,3
01010010010,01-010-010-010,4
0101001,01-010-01,3
010101010,01-01-01-010,4
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010,01-010-010,3
0101010,01-01-010,3
010010101,010-01-01-01,4
010010101,010-01-01-01,4
010010101010,010-01-01-01-010,5
010010101010010,010-01-01-01-010-010,6
01001010101,010-01-01-01-01,5
01001010101010,010-01-01-01-01-010,6
0100101010010110,010-01-01-010-01-01-10,7
010010,010-010,2
01001010,010-01-010,3
01001001010,010-010-01-010,4
01001001010010010,010-010-01-010-010-010,6
0100100101001001010,010-010-01-01-0010-01-010,7
01001001010,010-010-01-010,4
010010010,010-010-010,3
01001001010,010-010-01-010,4
0100101010,010-01-01-010,4
010010010010,010-010-010-010,4
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010001010010,0100-01-010-010,4
010010,010-010,2
010010010,010-010-010,3
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010101010,010-01-01-01-010,5
010010,010-010,2
010010010,010-010-010,3
010010010,010-010-010,3
010010010010,010-010-010-010,4
0100100,010-0100,2
01001010,010-01-010,3
010010,010-010,2
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
010010,010-010,2
010010,010-010,2
0100110,010-01-10,3
0100110010,010-01-10-010,4
01001010,010-01-010,3
01001010010010,010-01-010-010-010,5
0100101010,010-01-01-010,4
01001010010,010-01-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
01001010,010-01-010,3
0100101001,010-01-010-01,4
010010,010-010,2
010010010,010-010-010,3
01001010,010-01-010,3
010010,010-010,2
01001001,010-010-01,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
010010010,010-010-010,3
010010010,010-010-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
010010010,010-010-010,3
010010,010-010,2
010010010,010-010-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
010010101,010-01-01-01,4
010010010,010-010-010,3
010010,010-010,2
01001010,010-01-010,3
0100101,010-01-01,3
01001010,010-01-010,3
01001001,010-010-01,3
010010,010-010,2
01010010,01-010-010,3
010100010,01-0100-010,3
0101010,01-01-010,3
0101010010,01-01-010-010,4
0101010,01-01-010,3
0101010010,01-01-010-010,4
01010,01-010,2
01010010,01-010-010,3
01010010010,01-010-010-010,4
0100100,010-0100,2
010010,010-010,2
0100101010,010-01-01-010,4
0100100,010-0100,2
0100100010,010-0100-010,3
010010010,010-010-010,3
010010,010-010,2
010010010,010-010-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
010010010,010-010-010,3
01001010,010-01-010,3
010010010,010-010-010,3
0100101001,010-01-010-01,4
010010,010-010,2
01001001,010-010-01,3
010010010,010-010-010,3
0101,01-01,2
010101010010,01-01-01-010-010,5
0101010010,01-01-010-010,4
01010,01-010,2
0101010,01-01-010,3
0101001,01-010-01,3
0101001,01-010-01,3
01010101010010,01-01-01-01-010-010,6
0101010100101,01-01-01-010-01-01,6
0101010010,01-01-010-010,4
010101001,01-01-010-01,4
0101001,01-010-01,3
01010,01-010,2
01010101,01-01-01-01,4
010010010,010-010-010,3
01001,010-01,2
01001010,010-01-010,3
010010101,010-01-01-01,4
01001010010,010-01-010-010,4
0100101010,010-01-01-010,4
0100101,010-01-01,3
0100100100,010-010-0100,3
010010101010,010-01-01-01-010,5
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010101,010-01-01-01-01,5
01001010010,010-01-010-010,4
010010,010-010,2
010010,010-010,2
010010,010-010,2
010010-01010,010-010-01-010,4
0101010,01-01-010,3
0101010,01-01-010,3
0101010,01-01-010,3
0101000,01-01000,2
01010001,01-0100-01,3
01010,01-010,2
0101010,01-01-010,3
0101010010,01-01-010-010,4
01010010,01-010-010,3
010010,010-010,2
010010,010-010,2
01001,010-01,2
0100101,010-01-01,3
0100101010,010-01-01-010,4
01001010100,010-01-01-0100,4
01011,01-01-1,3
0101101,01-01-1-01,4
01010,01-010,2
01010101,01-01-01-01,4
01010,01-010,2
0101001,01-010-01,3
0101001,01-010-01,3
0101001001010,01-010-010-01-010,5
010100101,01-010-01-01,4
01010010,01-010-010,3
01010,01-010,2
010101,01-01-01,3
0101010,01-01-010,3
0100101010101,010-01-01-01-01-01,6
010010010101,010-010-01-01-01,5
01001001010101,010-010-01-01-01-01,6
01001001010101010,010-010-01-01-01-01-010,7
010010,010-010,2
0100101010101,010-01-01-01-01-01,6
0100101010,010-01-01-010,4
010010101010,010-01-01-01-010,5
0100010,0100-010,2
0100,0100,1
0100101,010-01-01,3
010001,0100-01,2
010001010,0100-01-010,3
010010101,010-01-01-01,4
010010,010-010,2
01001,010-01,2
010010,010-010,2
011010,01-1-010,3
01101010,01-1-01-010,4
01101010100101,01-1-01-01-010-01-01,7
01101001010,01-1-010-01-010,5
010,010,1
010-010,010-010,2
010-01001,010-010-01,3
0101,01-01,2
010101010,01-01-01-010,4
010101010,01-01-01-010,4
010101,01-01-01,3
010101010,01-01-01-010,4
010101010,01-01-01-010,4
010101001,01-01-010-01,4
0101010,01-01-010,3
010101001,01-01-010-01,4
0101010010,01-01-010-010,4
0101010010,01-01-010-010,4
010101001001,01-01-010-010-01,5
010101001010,01-01-010-01-010,5
010101010,01-01-01-010,4
010101,01-01-01,3
0101010,01-01-010,3
0101010,01-01-010,3
010011010,010-01-1-010,4
010010,010-010,2
0101001,01-010-01,3
010100100010,01-010-0100-010,4
010100100010010,01-010-0100-010-010,5
01010,01-010,2
0101001,01-010-01,3
0101001010,01-010-01-010,4
010100,01-0100,2
010010,010-010,2
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
01010010010,01-010-010-010,4
010100010,01-0100-010,3
01010001010100,01-0100-01-01-0100,5
010100010110,01-0100-01-01-10,5
010100010010,01-0100-010-010,4
01010001010010101,01-0100-01-010-01-01-01,7
01010001010010101,01-0100-01-010-01-01-01,7
0101010,01-01-010,3
0101010100,01-01-01-0100,4
010101010001,01-01-01-0100-01,5
010101010010,01-01-01-010-010,5
010101010100101,01-01-01-01-010-01-01,7
0101010100,01-01-01-0100,4
010101001001010,01-01-010-010-01-010,6
0101010010010010,01-01-010-010-010-010,6
0101010,01-01-010,3
0101010-010010100,01-01-010-010-01-0100,6
0101010101,01-01-01-01-01,5
0101010010,01-01-010-010,4
0101010,01-01-010,3
010101010,01-01-01-010,4
01010100100,01-01-010-0100,4
01010100100101,01-01-010-010-01-01,6
01001010,010-01-010,3
01001010,010-01-010,3
01010,01-010,2
01010,01-010,2
01001,010-01,2
01001-01001,010-01-010-01,4
01001010,010-01-010,3
0100101010,010-01-01-010,4
010010,010-010,2
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010,010-010,2
010010011,010-010-01-1,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
010010,010-010,2
01001001,010-010-01,3
01001001010,010-010-01-010,4
0100101,010-01-01,3
0100010,0100-010,2
0100,0100,1
010010,010-010,2
010010,010-010,2
010010,010-010,2
010010010,010-010-010,3
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010010,010-010-010,3
0100100101010,010-010-01-01-010,5
01001001001,010-010-010-01,4
01001001010,010-010-01-010,4
01001001010010,010-010-01-010-010,5
0100100101,010-010-01-01,4
01001010010,010-01-010-010,4
01010010010,01-010-010-010,4
01001010,010-01-010,3
010,010,1
010-01010,010-01-010,3
010-01010010,010-01-010-010,4
0101010,01-01-010,3
010101001,01-01-010-01,4
0101010010,01-01-010-010,4
010100101,01-010-01-01,4
01010101001,01-01-01-010-01,5
01010,01-010,2
0101010,01-01-010,3
0101010010010,01-01-010-010-010,5
0101001,01-010-01,3
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010010010,01-010-010-010,4
01010010,01-010-010,3
01010010010,01-010-010-010,4
01010010,01-010-010,3
0101001001,01-010-010-01,4
0101101,01-01-1-01,4
010101010010,01-01-01-010-010,5
01010,01-010,2
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
0101001,01-010-01,3
010100101,01-010-01-01,4
01010010,01-010-010,3
01010,01-010,2
010101,01-01-01,3
01010101,01-01-01-01,4
0101010,01-01-010,3
010101001,01-01-010-01,4
010100,01-0100,2
010100010010010,01-0100-01-0010-010,5
01010001010,01-0100-01-010,4
010100010010,01-0100-010-010,4
01010001010,01-0100-01-010,4
010100010,01-0100-010,3
010100101,01-010-01-01,4
01001010,010-01-010,3
01001010,010-01-010,3
010010110010,010-01-01-10-010,5
0100101010,010-01-01-010,4
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
01001010,010-01-010,3
01001100100101,010-01-1-0010-01-01,6
01001010,010-01-010,3
010010101001010,010-01-01-010-01-010,6
01001010,010-01-010,3
010010010101001010,010-010-01-01-010-01-010,7
010010010,010-010-010,3
010010010101,010-010-01-01-01,5
010010010010,010-010-010-010,4
010010,010-010,2
01001010,010-01-010,3
01001010,010-01-010,3
01001001,010-010-01,3
010010010010010,010-010-010-010-010,5
01001001001010,010-010-010-01-010,5
01001001,010-010-01,3
010010,010-010,2
010010101,010-01-01-01,4
01001010,010-01-010,3
0100101010010,010-01-01-010-010,5
01001010010,010-01-010-010,4
01001010010010,010-01-010-010-010,5
01001010010010010,010-01-010-010-010-010,6
0100101001,010-01-010-01,4
01001001001010,010-01-0010-01-010,5
01001010010,010-01-010-010,4
01001010,010-01-010,3
010010010010,010-010-010-010,4
010010010,010-010-010,3
01001001,010-010-01,3
01001000100101,010-0100-010-01-01,5
010010010010,010-010-010-010,4
01001001001,010-010-010-01,4
0100100101010,010-010-01-01-010,5
010010100,010-01-0100,3
010010,010-010,2
010010010010,010-010-010-010,4
010010010,010-010-010,3
01000101010,0100-01-01-010,4
0100010100101,0100-01-010-01-01,5
0100010101010,0100-01-01-01-010,5
0100,0100,1
0100-0100,0100-0100,2
010010,010-010,2
010001010,0100-01-010,3
0100010,0100-010,2
010001,0100-01,2
01001,010-01,2
01001010,010-01-010,3
010010,010-010,2
01001001,010-010-01,3
01001100101,010-01-10-01-01,5
01001010,010-01-010,3
01001101010100101,010-01-1-01-01-010-01-01,8
010011010101,010-01-1-01-01-01,6
010011010,010-01-1-010,4
0100110010,010-01-10-010,4
0100110010101,010-01-10-01-01-01,6
010011001001,010-01-10-010-01,5
010011101,010-01-1-1-01,5
010011010,010-01-1-010,4
01001101010,010-01-1-01-010,5
010011010101,010-01-1-01-01-01,6
01001101010101,010-01-1-01-01-01-01,7
010011011010101,010-01-1-01-1-01-01-01,8
0100110101010,010-01-1-01-01-010,6
010011010010,010-01-1-010-010,5
01001101000101010101,010-01-1-0100-01-01-01-01-01,9
0100110100101010101,010-01-1-010-01-01-01-01-01,9
0100110001010,010-01-100-01-010,5
01001100100,010-01-10-0100,4
010011001010,010-01-10-01-010,5
01001100101001010,010-01-10-01-010-01-010,7
01001101010010101,010-01-1-01-010-01-01-01,8
0100110010010010,010-01-10-010-010-010,6
010011010100101,010-01-1-01-010-01-01,7
010010,010-010,2
0101001,01-010-01,3
01010010,01-010-010,3
010101,01-01-01,3
01010101,01-01-01-01,4
0101001,01-010-01,3
010010010010,010-010-010-010,4
01001,010-01,2
010110101,01-01-1-01-01,5
01010010,01-010-010,3
01010,01-010,2
0101010101,01-01-01-01-01,5
010101010101,01-01-01-01-01-01,6
010101010101010,01-01-01-01-01-01-010,7
0101001010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010010010,01-010-010-010,4
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
0101001001,01-010-010-01,4
01010,01-010,2
010101,01-01-01,3
0101010,01-01-010,3
01010101010,01-01-01-01-010,5
01011010101,01-01-1-01-01-01,6
0101101010,01-01-1-01-010,5
0101101010,01-01-1-01-010,5
01011010101,01-01-1-01-01-01,6
01011001001,01-01-10-010-01,5
0101101001010101,01-01-1-010-01-01-01-01,8
0101101,01-01-1-01,4
0101101001010101,01-01-1-010-01-01-01-01,8
01011010,01-01-1-010,4
010101,01-01-01,3
0101010,01-01-010,3
0100,0100,1
010001010,0100-01-010,3
010001,0100-01,2
0100,0100,1
010010,010-010,2
01001,010-01,2
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001001010,010-010-01-010,4
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010010,010-010-010,3
010010,010-010,2
01001,010-01,2
010010,010-010,2
010010010010,010-010-010-010,4
0100101,010-01-01,3
010010,010-010,2
010010,010-010,2
01001001,010-010-01,3
01001001,010-010-01,3
010010010,010-010-010,3
010010010,010-010-010,3
01001010,010-01-010,3
010010,010-010,2
010010-010010,010-010-010-010,4
01001001,010-010-01,3
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010010010,010-010-010-010,4
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010010010,010-010-010-010,4
010010,010-010,2
01001001010,010-010-01-010,4
01001001,010-010-01,3
010010010,010-010-010,3
010010100,010-01-0100,3
01001010,010-01-010,3
0101010,01-01-010,3
010101001,01-01-010-01,4
0101010010,01-01-010-010,4
0101010,01-01-010,3
010101001,01-01-010-01,4
010101001,01-01-010-01,4
0101010010,01-01-010-010,4
0101010,01-01-010,3
0101010,01-01-010,3
010101010101,01-01-01-01-01-01,6
0101010110010,01-01-01-01-10-010,6
0100,0100,1
010010010,010-010-010,3
01000101,0100-01-01,3
01001010,010-01-010,3
01001010,010-01-010,3
0100101010,010-01-01-010,4
01001010101,010-01-01-01-01,5
010001010010,0100-01-010-010,4
0100010010,0100-010-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
010010010,010-010-010,3
0100,0100,1
01001,010-01,2
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
010010010,010-010-010,3
0100101,010-01-01,3
01001010,010-01-010,3
0100101010,010-01-01-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
0100,0100,1
0100-0100,0100-0100,2
0100-0100,0100-0100,2
010010,010-010,2
0100100101,010-010-01-01,4
01001001010,010-010-01-010,4
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
010010010,010-010-010,3
01001010101,010-01-01-01-01,5
010010110010,010-01-01-10-010,5
0100101010101,010-01-01-01-01-01,6
010010101,010-01-01-01,4
01001010100101,010-01-01-010-01-01,6
01001010,010-01-010,3
010010010,010-01-0010,3
01000,01000,1
0100,0100,1
0100-00100,0100-00100,2
0100-0100,0100-0100,2
0100-0100,0100-0100,2
01001,010-01,2
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010010,010-01-01-0010,4
01001010,010-01-010,3
01001010010010,010-01-010-010-010,5
01001010010010,010-01-010-010-010,5
010010100101001,010-01-010-01-010-01,6
0100101010010,010-01-01-010-010,5
010010,010-010,2
010010,010-010,2
010010010010010,010-010-010-010-010,5
010010,010-010,2
010010110010,010-01-01-10-010,5
0100100101,010-010-01-01,4
01001001010,010-010-01-010,4
010010010,010-010-010,3
0100101,010-01-01,3
0100100,010-0100,2
010010001,010-0100-01,3
01001001,010-010-01,3
0100100101,010-010-01-01,4
01001011001001,010-01-01-10-010-01,6
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010101,010-010-01-01-01,5
01001001001,010-010-010-01,4
010010100101,010-01-010-01-01,5
010010,010-010,2
01001001,010-010-01,3
0100100101010,010-010-01-01-010,5
0100100110010,010-010-01-10-010,5
01001001010,010-010-01-010,4
01001001010,010-010-01-010,4
0100100101001010,010-010-01-010-01-010,6
010010010101,010-010-01-01-01,5
0100100101010,010-010-01-01-010,5
0100100101010,010-010-01-01-010,5
0100100101,010-010-01-01,4
010010101,010-01-01-01,4
01001010101,010-01-01-01-01,5
01001010101010,010-01-01-01-01-010,6
0100010,0100-010,2
010010,010-010,2
0100010010,0100-010-010,3
0101010,01-01-010,3
010010,010-010,2
010010,010-010,2
010010-010010,010-010-010-010,4
0100100101,010-010-01-01,4
0100100101010,010-010-01-01-010,5
010010010,010-010-010,3
01001001010,010-010-01-010,4
0100100101,010-010-01-01,4
010010,010-010,2
010,010,1
010101,01-01-01,3
01010101010,01-01-01-01-010,5
010101010,01-01-01-010,4
01010,01-010,2
0101001010,01-010-01-010,4
0101001010010,01-010-01-010-010,5
01010010,01-010-010,3
0101001010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010010010,01-010-01-0010-010,5
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101001001010,01-010-010-01-010,5
01010010010010,01-010-010-010-010,5
0101001010,01-010-01-010,4
0101001010010010,01-010-01-010-010-010,6
01010010,01-010-010,3
010100100,01-010-0100,3
010100100010,01-010-0100-010,4
010100101,01-010-01-01,4
010100100,01-010-0100,3
010100101,01-010-01-01,4
010101,01-01-01,3
01010101,01-01-01-01,4
01010101010,01-01-01-01-010,5
0100,0100,1
0100-01010,0100-01-010,3
0100-0101001,0100-01-010-01,4
0100-01010010,0100-01-010-010,4
0100-010,0100-010,2
0100-010010,0100-010-010,3
0100010,0100-010,2
0100010010,0100-010-010,3
010010,010-010,2
