word,syllables
kaklikkabob,kak-lik-ka-bob
kaklikqowi,kak-lik-qo-wi
kakodil,ka-ko-dil
kakofemizm,ka-ko-fe-mizm
kakofoniya,ka-ko-fo-ni-ya
kakografik,ka-kog-ra-fik
kakografiya,ka-kog-ra-fi-ya
kakoklaz,ka-kok-laz
kakoklazit,ka-kok-la-zit
kakoksenit,ka-kok-se-nit
kakosmiya,ka-kos-mi-ya
kakoxlor,ka-kox-lor
kakra,kak-ra
kakramoq,kak-ra-moq
kakratmoq,kak-rat-moq
kakraw,kak-raw
kaktus,kak-tus
kaktuszor,kak-tus-zor
kal,kal
kalaka,ka-la-ka
kalamarillar,ka-la-ma-ril-lar
kalamenka,ka-la-men-ka
kalamin,ka-la-min
kalamit,ka-la-mit
kalamitnamolar,ka-la-mit-na-mo-lar
kalamofitlar,ka-la-mo-fit-lar
kalamuw,ka-la-muw
kalamuwuya,ka-la-mu-wu-ya
kalamuwxona,ka-la-muw-xo-na
kalan,ka-lan
kalandr,ka-landr
kalandrlaw,ka-landr-law
kalantar,ka-lan-tar
kalanxoe,ka-lan-xo-e
kalapatra,ka-la-pat-ra
kalapatralik,ka-la-pat-ra-lik
kalava,ka-la-va
kalavalamoq,ka-la-va-la-moq
kalavalaniw,ka-la-va-la-niw
kalavalatiw,ka-la-va-la-tiw
kalavalatmoq,ka-la-va-lat-moq
kalavalatuv,ka-la-va-la-tuv
kalavalaw,ka-la-va-law
kalavalov,ka-la-va-lov
kalavawi,ka-la-va-wi
kalavawilik,ka-la-va-wi-lik
kalavaxona,ka-la-va-xo-na
kalaverit,ka-la-ve-rit
kalbaliq,kal-ba-liq
kalbow,kal-bow
kaldera,kal-de-ra
kaldiramoq,kal-di-ra-moq
kaldiratmoq,kal-di-rat-moq
kaldiratuv,kal-di-ra-tuv
kaldirov,kal-di-rov
kaldona,kal-do-na
kaldoniylar,kal-do-niy-lar
kaledonitlar,ka-le-do-nit-lar
kalendar,ka-len-dar
kalendula,ka-len-du-la
kaleviya,ka-le-vi-ya
kalewki,ka-lew-ki
kaleydofon,ka-ley-do-fon
kaleydofonik,ka-ley-do-fo-nik
kaleydoskop,ka-ley-dos-kop
kaleydoskopik,ka-ley-dos-ko-pik
kalibr,ka-libr
kalibrator,ka-lib-ra-tor
kalibrlamoq,ka-libr-la-moq
kalibrlaw,ka-libr-law
kalibrlawan,ka-libr-la-wan
kalibrli,ka-libr-li
kalibrlovwi,ka-libr-lov-wi
kalibrometr,ka-lib-ro-metr
kalid,ka-lid
kaliforniy,ka-li-for-niy
kaliges,ka-li-ges
kalima,ka-li-ma
kalimali,ka-li-ma-li
kalimot,ka-li-mot
kalina,ka-li-na
kaliso,ka-li-so
kalit,ka-lit
kalitbon,ka-lit-bon
kalitwi,ka-lit-wi
kalitwilik,ka-lit-wi-lik
kaliw,ka-liw
kaliwfuruw,ka-liw-fu-ruw
kaliy,ka-liy
kaliyli,ka-liy-li
kalka,kal-ka
kalkalamoq,kal-ka-la-moq
kalkalaw,kal-ka-law
kalkograf,kal-kog-raf
kalkografiya,kal-kog-ra-fi-ya
kalkulyator,kal-kul-ya-tor
kalkulyatsiya,kal-kul-yat-si-ya
kalkuttalik,kal-kut-ta-lik
kalla,kal-la
kallabuqa,kal-la-bu-qa
kallabuzar,kal-la-bu-zar
kalladaroz,kal-la-da-roz
kallador,kal-la-dor
kallailon,kal-la-i-lon
kallak,kal-lak
kallakdor,kal-lak-dor
kallakesar,kal-la-ke-sar
kallakesarlik,kal-la-ke-sar-lik
kallaki,kal-la-ki
kallaklamoq,kal-lak-la-moq
kallaklaniw,kal-lak-la-niw
kallaklanmoq,kal-lak-lan-moq
kallaklanuv,kal-lak-la-nuv
kallaklaw,kal-lak-law
kallaklawmoq,kal-lak-law-moq
kallali,kal-la-li
kallamix,kal-la-mix
kallaohu,kal-la-o-hu
kallapaz,kal-la-paz
kallapazlik,kal-la-paz-lik
kallaqand,kal-la-qand
kallasiz,kal-la-siz
kallatamaki,kal-la-ta-ma-ki
kallavaram,kal-la-va-ram
kallavaramlik,kal-la-va-ram-lik
kallawarx,kal-la-warx
kallaxom,kal-la-xom
kallaxum,kal-la-xum
kalligraf,kal-lig-raf
kalligrafik,kal-lig-ra-fik
kalligrafiya,kal-lig-ra-fi-ya
kallik,kal-lik
kallxum,kall-xum
kallyus,kall-yus
kalmalloy,kal-mal-loy
kalmar,kal-mar
kalmaraz,kal-ma-raz
kalmettizatsiya,kal-met-ti-zat-si-ya
kalobatun,ka-lo-ba-tun
kalom,ka-lom
kalomel,ka-lo-mel
kalomullo,ka-lo-mul-lo
kalon,ka-lon
kalonpo,ka-lon-po
kaloraj,ka-lo-raj
kalorifer,ka-lo-ri-fer
kalorimetr,ka-lo-ri-metr
kalorimetrik,ka-lo-ri-met-rik
kalorimetriya,ka-lo-ri-met-ri-ya
kaloriya,ka-lo-ri-ya
kaloriyadorlik,ka-lo-ri-ya-dor-lik
kaloriyali,ka-lo-ri-ya-li
kaloriyalilik,ka-lo-ri-ya-li-lik
kaloriyasiz,ka-lo-ri-ya-siz
kaloriyasizlik,ka-lo-ri-ya-siz-lik
kalorizator,ka-lo-ri-za-tor
kalorizatsiya,ka-lo-ri-zat-si-ya
kalovalamoq,ka-lo-va-la-moq
kalovlamoq,ka-lov-la-moq
kalovlaniw,ka-lov-la-niw
kalovlanmoq,ka-lov-lan-moq
kalovlatiw,ka-lov-la-tiw
kalovlatmoq,ka-lov-lat-moq
kalovlatuv,ka-lov-la-tuv
kalovlaw,ka-lov-law
kalovlawiw,ka-lov-la-wiw
kalsefillar,kal-se-fil-lar
kalsefoblar,kal-se-fob-lar
kalseks,kal-seks
kalsiferollar,kal-si-fe-rol-lar
kalsifir,kal-si-fir
kalsinatsiya,kal-si-nat-si-ya
kalsinatsiyalaw,kal-si-nat-si-ya-law
kalsinoz,kal-si-noz
kalsit,kal-sit
kalsiy,kal-siy
kalsiylanmoq,kal-siy-lan-moq
kalsiyli,kal-siy-li
kalta,kal-ta
kaltabaqay,kal-ta-ba-qay
kaltabarmoqli,kal-ta-bar-moq-li
kaltabin,kal-ta-bin
kaltabinlik,kal-ta-bin-lik
kaltadum,kal-ta-dum
kaltafahm,kal-ta-fahm
kaltafahmlik,kal-ta-fahm-lik
kaltak,kal-tak
kaltakbop,kal-tak-bop
kaltakboron,kal-tak-bo-ron
kaltakesak,kal-ta-ke-sak
kaltakesaklar,kal-ta-ke-sak-lar
kaltakesakwalar,kal-ta-ke-sak-wa-lar
kaltaklamoq,kal-tak-la-moq
kaltaklaniw,kal-tak-la-niw
kaltaklanmoq,kal-tak-lan-moq
kaltaklanuv,kal-tak-la-nuv
kaltaklatiw,kal-tak-la-tiw
kaltaklatmoq,kal-tak-lat-moq
kaltaklaw,kal-tak-law
kaltaklawmoq,kal-tak-law-moq
kaltaklov,kal-tak-lov
kaltakwi,kal-tak-wi
kaltakzada,kal-tak-za-da
kaltalik,kal-ta-lik
kaltaoyoq,kal-ta-o-yoq
kaltapalak,kal-ta-pa-lak
kaltapoy,kal-ta-poy
kaltaqawli,kal-ta-qaw-li
kaltaroq,kal-ta-roq
kaltason,kal-ta-son
kaltatoy,kal-ta-toy
kaltawa,kal-ta-wa
kaltawox,kal-ta-wox
kaltayew,kal-ta-yew
kaltayuwli,kal-ta-yuw-li
kalvak,kal-vak
kalvaklik,kal-vak-lik
kalvars,kal-vars
kalvawwa,kal-vaw-wa
kalvinizm,kal-vi-nizm
kalxamaj,kal-xa-maj
kalxat,kal-xat
kalxomak,kal-xo-mak
kalyon,kal-yon
kalyutron,kal-yut-ron
kam,kam
kamaholi,ka-ma-ho-li
kamalak,ka-ma-lak
kamalakday,ka-ma-lak-day
kamalakdek,ka-ma-lak-dek
kamalaksimon,ka-ma-lak-si-mon
kamalaktaxlit,ka-ma-lak-tax-lit
kamand,ka-mand
kamandiwa,ka-man-di-wa
kamandiwalik,ka-man-di-wa-lik
kamaql,ka-maql
kamar,ka-mar
kamarband,ka-mar-band
kamarbasta,ka-mar-bas-ta
kamarbastalik,ka-mar-bas-ta-lik
kamarilya,ka-ma-ril-ya
kamarli,ka-mar-li
kamarsiz,ka-mar-siz
kamartow,ka-mar-tow
kamasosli,ka-ma-sos-li
kamaval,ka-ma-val
kamay,ka-may
kamayburun,ka-may-bu-run
kamaygul,ka-may-gul
kamayiw,ka-ma-yiw
kamaymoq,ka-may-moq
kamaytgiw,ka-mayt-giw
kamaytirilmoq,ka-may-ti-ril-moq
kamaytiriw,ka-may-ti-riw
kamaytirmoq,ka-may-tir-moq
kamaytiruv,ka-may-ti-ruv
kamaytiw,ka-may-tiw
kamaytma,ka-mayt-ma
kamaytmoq,ka-mayt-moq
kamaytuv,ka-may-tuv
kamayuv,ka-ma-yuv
kamayuvwi,ka-ma-yuv-wi
kamaywilik,ka-may-wi-lik
kambaho,kam-ba-ho
kambala,kam-ba-la
kambalasimonlar,kam-ba-la-si-mon-lar
kambar,kam-bar
kambarg,kam-barg
kambarglik,kam-barg-lik
kambarlaniw,kam-bar-la-niw
kambarlik,kam-bar-lik
kambiy,kam-biy
kambolali,kam-bo-la-li
kambuz,kam-buz
kamdaraxt,kam-da-raxt
kamdaraxtlik,kam-da-raxt-lik
kamdaromad,kam-da-ro-mad
kamdaromadlik,kam-da-ro-mad-lik
kamdiydor,kam-diy-dor
kamed,ka-med
kamedli,ka-med-li
kameliya,ka-me-li-ya
kamer,ka-mer
kamera,ka-me-ra
kameral,ka-me-ral
kamerali,ka-me-ra-li
kameralistika,ka-me-ra-lis-ti-ka
kamerdiner,ka-mer-di-ner
kamerger,ka-mer-ger
kamerton,ka-mer-ton
kametibor,ka-me-ti-bor
kameya,ka-me-ya
kamfahm,kam-fahm
kamfahmlik,kam-fahm-lik
kamfara,kam-fa-ra
kamfarosat,kam-fa-ro-sat
kamfikr,kam-fikr
kamfikrlik,kam-fikr-lik
kamfora,kam-fo-ra
kamfoyda,kam-foy-da
kamgak,kam-gak
kamgap,kam-gap
kamgaplik,kam-gap-lik
kamgul,kam-gul
kamgullik,kam-gul-lik
kamhafsala,kam-haf-sa-la
kamhafsalalik,kam-haf-sa-la-lik
kamharakat,kam-ha-ra-kat
kamharakatlik,kam-ha-ra-kat-lik
kamhosil,kam-ho-sil
kamhosillik,kam-ho-sil-lik
kamhunar,kam-hu-nar
kami,ka-mi
kamida,ka-mi-da
kamikadze,ka-mi-kad-ze
kamimoq,ka-mi-moq
kamin,ka-min
kamina,ka-mi-na
kamistemol,ka-mis-te-mol
kamitiliw,ka-mi-ti-liw
kamitilmoq,ka-mi-til-moq
kamitin,ka-mi-tin
kamitiw,ka-mi-tiw
kamitmoq,ka-mit-moq
kamittifoq,ka-mit-ti-foq
kamittifoqlik,ka-mit-ti-foq-lik
kamittiriw,ka-mit-ti-riw
kamittirmoq,ka-mit-tir-moq
kamittiruv,ka-mit-ti-ruv
kamituv,ka-mi-tuv
kamiwoh,ka-mi-woh
kamiyat,ka-mi-yat
kamjun,kam-jun
kamjunlik,kam-jun-lik
kamlik,kam-lik
kamlitraj,kam-lit-raj
kamlitrajli,kam-lit-raj-li
kammahsul,kam-mah-sul
kammalum,kam-ma-lum
kammano,kam-ma-no
kammanolik,kam-ma-no-lik
kammaowli,kam-ma-ow-li
kammeva,kam-me-va
kammoya,kam-mo-ya
kamnamak,kam-na-mak
kamnamo,kam-na-mo
kamnamolik,kam-na-mo-lik
kamob,ka-mob
kamoblik,ka-mob-lik
kamobroq,ka-mob-roq
kamobwilik,ka-mob-wi-lik
kamodam,ka-mo-dam
kamol,ka-mol
kamoli,ka-mo-li
kamoliy,ka-mo-liy
kamolot,ka-mo-lot
kamomad,ka-mo-mad
kamomadwi,ka-mo-mad-wi
kamon,ka-mon
kamonkaw,ka-mon-kaw
kamonkawlik,ka-mon-kaw-lik
kamonli,ka-mon-li
kamonoyoq,ka-mo-no-yoq
kamonpoy,ka-mon-poy
kamonsimon,ka-mon-si-mon
kamonsiz,ka-mon-siz
kamonwa,ka-mon-wa
kamonwali,ka-mon-wa-li
kamonwi,ka-mon-wi
kamonwilik,ka-mon-wi-lik
kamotit,ka-mo-tit
kamowar,ka-mo-war
kampanila,kam-pa-ni-la
kampaniya,kam-pa-ni-ya
kampaniyaboz,kam-pa-ni-ya-boz
kampaniyabozlik,kam-pa-ni-ya-boz-lik
kampaniyawi,kam-pa-ni-ya-wi
kampaniyawilik,kam-pa-ni-ya-wi-lik
kampilobakterioz,kam-pi-lo-bak-te-ri-oz
kampir,kam-pir
kampirak,kam-pi-rak
kampirdahan,kam-pir-da-han
kampirlik,kam-pir-lik
kampirmuruw,kam-pir-mu-ruw
kampirqursoq,kam-pir-qur-soq
kampirsimon,kam-pir-si-mon
kampirsow,kam-pir-sow
kampirwo,kam-pir-wo
kampirwopon,kam-pir-wo-pon
kampirwopondowlar,kam-pir-wo-pon-dow-lar
kampirwopowullilar,kam-pir-wo-po-wul-li-lar
kamptozoylar,kamp-to-zoy-lar
kampul,kam-pul
kampullik,kam-pul-lik
kamqatnov,kam-qat-nov
kamqillilar,kam-qil-li-lar
kamqiymat,kam-qiy-mat
kamqobiliyat,kam-qo-bi-li-yat
kamqon,kam-qon
kamqonlik,kam-qon-lik
kamquvvat,kam-quv-vat
kamquvvatlik,kam-quv-vat-lik
kamraw,kam-raw
kamrivoj,kam-ri-voj
kamroq,kam-roq
kamsavod,kam-sa-vod
kamsavodlik,kam-sa-vod-lik
kamsifat,kam-si-fat
kamsitilganlik,kam-si-til-gan-lik
kamsitiliw,kam-si-ti-liw
kamsitilmoq,kam-si-til-moq
kamsitiw,kam-si-tiw
kamsitiwlik,kam-si-tiw-lik
kamsitmoq,kam-sit-moq
kamsituv,kam-si-tuv
kamsituvwi,kam-si-tuv-wi
kamsomon,kam-so-mon
kamson,kam-son
kamsonli,kam-son-li
kamsoqol,kam-so-qol
kamsoqollik,kam-so-qol-lik
kamsow,kam-sow
kamsowlik,kam-sow-lik
kamsuhbat,kam-suh-bat
kamsuqum,kam-su-qum
kamsuqumlik,kam-su-qum-lik
kamsut,kam-sut
kamsutlik,kam-sut-lik
kamsuv,kam-suv
kamsuvlik,kam-suv-lik
kamsuxan,kam-su-xan
kamsuxanlik,kam-su-xan-lik
kamtar,kam-tar
kamtarin,kam-ta-rin
kamtarinlik,kam-ta-rin-lik
kamtarlik,kam-tar-lik
kamtarona,kam-ta-ro-na
kamtawviw,kam-taw-viw
kamtik,kam-tik
kamtiraj,kam-ti-raj
kamtole,kam-to-le
kamtomoq,kam-to-moq
kamtukli,kam-tuk-li
kamtuz,kam-tuz
kamuflet,ka-muf-let
kamuflyaj,ka-mufl-yaj
kamunum,ka-mu-num
kamunumlik,ka-mu-num-lik
kamuv,ka-muv
kamuvwan,ka-muv-wan
kamuvwanlik,ka-muv-wan-lik
kamvazn,kam-vazn
kamvol,kam-vol
kamwadallar,kam-wa-dal-lar
kamwafqat,kam-waf-qat
kamwigit,kam-wi-git
kamwik,kam-wik
kamwil,kam-wil
kamwilik,kam-wi-lik
kamwilikli,kam-wi-lik-li
kamwiliksiz,kam-wi-lik-siz
kamwillawiw,kam-wil-la-wiw
kamwillawmoq,kam-wil-law-moq
kamwillik,kam-wil-lik
kamwiqim,kam-wi-qim
kamwiqimlik,kam-wi-qim-lik
kamwiqit,kam-wi-qit
kamwuur,kam-wu-ur
kamwuurlik,kam-wu-ur-lik
kamxarajat,kam-xa-ra-jat
kamxarj,kam-xarj
kamxarjlik,kam-xarj-lik
kamxastak,kam-xas-tak
kamxat,kam-xat
kamxatlik,kam-xat-lik
kamyob,kam-yob
kamyoblik,kam-yob-lik
kamzul,kam-zul
kamzullik,kam-zul-lik
kamzulwa,kam-zul-wa
kana,ka-na
kanadaliklar,ka-na-da-lik-lar
kanakunjut,ka-na-kun-jut
kanal,ka-nal
kanalar,ka-na-lar
kanalizatorlar,ka-na-li-za-tor-lar
kanalizatsiya,ka-na-li-zat-si-ya
kanalwa,ka-nal-wa
kanalwi,ka-nal-wi
kanamitsin,ka-na-mit-sin
kanareyka,ka-na-rey-ka
kanat,ka-nat
kanawma,ka-naw-ma
kanaxona,ka-na-xo-na
kanda,kan-da
kandakor,kan-da-kor
kandakori,kan-da-ko-ri
kandakorlik,kan-da-kor-lik
kandaxayol,kan-da-xa-yol
kandela,kan-de-la
kandelyabr,kan-del-yabr
kandidamikoz,kan-di-da-mi-koz
kandidat,kan-di-dat
kandidatlik,kan-di-dat-lik
kandidatura,kan-di-da-tu-ra
kandidozlar,kan-di-doz-lar
kandik,kan-dik
kandil,kan-dil
kandir,kan-dir
kanifas,ka-ni-fas
kanifol,ka-ni-fol
kanikul,ka-ni-kul
kanistr,ka-nistr
kanistra,ka-nist-ra
kaniz,ka-niz
kanizak,ka-ni-zak
kanizaklik,ka-ni-zak-lik
kanizlik,ka-niz-lik
kanjak,kan-jak
kankan,kan-kan
kanna,kan-na
kannada,kan-na-da
kannakiyik,kan-na-ki-yik
kannibalizm,kan-ni-ba-lizm
kanoe,ka-no-e
kanoewi,ka-no-e-wi
kanon,ka-non
kanonada,ka-no-na-da
kanop,ka-nop
kanoplawtiriw,ka-nop-law-ti-riw
kanoppoya,ka-nop-po-ya
kanopwa,ka-nop-wa
kanopwi,ka-nop-wi
kanopzor,ka-nop-zor
kanor,ka-nor
kanora,ka-no-ra
kanoviz,ka-no-viz
kanseliyariya,kan-se-li-ya-ri-ya
kanselyariya,kan-sel-ya-ri-ya
kanselyariyawi,kan-sel-ya-ri-ya-wi
kanselyariyawilik,kan-sel-ya-ri-ya-wi-lik
kanser,kan-ser
kanserofobiya,kan-se-ro-fo-bi-ya
kanserogen,kan-se-ro-gen
kanserogenez,kan-se-ro-ge-nez
kansler,kans-ler
kant,kant
kantata,kan-ta-ta
kantilena,kan-ti-le-na
kanton,kan-ton
kantwi,kant-wi
kantwilik,kant-wi-lik
kanva,kan-va
kanwillar,kan-wil-lar
kanyon,kan-yon
kaolin,ka-o-lin
kaolinit,ka-o-li-nit
kaolinizatsiya,ka-o-li-ni-zat-si-ya
kaolinlaniw,ka-o-lin-la-niw
kap,kap
kapa,ka-pa
kapaki,ka-pa-ki
kapakibop,ka-pa-ki-bop
kapakilik,ka-pa-ki-lik
kapakuydi,ka-pa-kuy-di
kapalak,ka-pa-lak
kapalakgul,ka-pa-lak-gul
kapalaklar,ka-pa-lak-lar
kapalaknusxa,ka-pa-lak-nus-xa
kapalaksimon,ka-pa-lak-si-mon
kapalakwa,ka-pa-lak-wa
kapalamoq,ka-pa-la-moq
kapali,ka-pa-li
kapanak,ka-pa-nak
kapasiz,ka-pa-siz
kapawilar,ka-pa-wi-lar
kapawiquw,ka-pa-wi-quw
kapday,kap-day
kapella,ka-pel-la
kapelmeyster,ka-pel-meys-ter
kapelmeysterlik,ka-pel-meys-ter-lik
kaper,ka-per
kapers,ka-pers
kaperwi,ka-per-wi
kaperwilik,ka-per-wi-lik
kapgir,kap-gir
kapgirli,kap-gir-li
kapgirsimon,kap-gir-si-mon
kapgirsiz,kap-gir-siz
kapillitsiy,ka-pil-lit-siy
kapillyar,ka-pill-yar
kapillyarimetr,ka-pill-ya-ri-metr
kapillyarioz,ka-pill-ya-ri-oz
kapillyarlik,ka-pill-yar-lik
kapillyarografiya,ka-pill-ya-rog-ra-fi-ya
kapillyaroskopiya,ka-pill-ya-ros-ko-pi-ya
kapital,ka-pi-tal
kapitalist,ka-pi-ta-list
kapitalistik,ka-pi-ta-lis-tik
kapitalistwa,ka-pi-ta-list-wa
kapitalizatsiya,ka-pi-ta-li-zat-si-ya
kapitalizm,ka-pi-ta-lizm
kapitallawtiriw,ka-pi-tal-law-ti-riw
kapitallawtirmoq,ka-pi-tal-law-tir-moq
kapitan,ka-pi-tan
kapitaniya,ka-pi-ta-ni-ya
kapitanlik,ka-pi-tan-lik
kapitel,ka-pi-tel
kapitolit,ka-pi-to-lit
kapitulyant,ka-pi-tul-yant
kapitulyatsiya,ka-pi-tul-yat-si-ya
kapkirak,kap-ki-rak
kaplamoq,kap-la-moq
kapok,ka-pok
kapot,ka-pot
kappa,kap-pa
kappalab,kap-pa-lab
kappalamoq,kap-pa-la-moq
kappon,kap-pon
kapponwi,kap-pon-wi
kapponwilik,kap-pon-wi-lik
kapral,kap-ral
kaprifol,kap-ri-fol
kapriwwio,kap-riw-wi-o
kaprolaktam,kap-ro-lak-tam
kapron,kap-ron
kapsan,kap-san
kapsanwi,kap-san-wi
kapsanwilik,kap-san-wi-lik
kapsula,kap-su-la
kapsyul,kaps-yul
kapt,kapt
kaptaj,kap-taj
kaptal,kap-tal
kaptar,kap-tar
kaptarboz,kap-tar-boz
kaptarbozlik,kap-tar-boz-lik
kaptardum,kap-tar-dum
kaptargul,kap-tar-gul
kaptarnamolar,kap-tar-na-mo-lar
kaptarnusxa,kap-tar-nus-xa
kaptarqanot,kap-tar-qa-not
kaptarsimonlar,kap-tar-si-mon-lar
kaptarxona,kap-tar-xo-na
kaptenarmus,kap-te-nar-mus
kaputsinlar,ka-put-sin-lar
kapwailon,kap-wa-i-lon
kapyuwon,kap-yu-won
kar,kar
karabin,ka-ra-bin
karabinli,ka-ra-bin-li
karabinyor,ka-ra-bin-yor
karadrina,ka-rad-ri-na
karakatitsa,ka-ra-ka-tit-sa
karam,ka-ram
karamel,ka-ra-mel
karamelpazlik,ka-ra-mel-paz-lik
karamli,ka-ram-li
karamlilik,ka-ram-li-lik
karamsiz,ka-ram-siz
karamsizlik,ka-ram-siz-lik
karamzor,ka-ram-zor
karamzorlik,ka-ram-zor-lik
karantin,ka-ran-tin
karantinwi,ka-ran-tin-wi
karaoke,ka-ra-o-ke
karapuziklar,ka-ra-pu-zik-lar
karaslar,ka-ras-lar
karat,ka-rat
karate,ka-ra-te
karatewi,ka-ra-te-wi
karavot,ka-ra-vot
karavotwa,ka-ra-vot-wa
karaw,ka-raw
karawlaniw,ka-raw-la-niw
karawlanmoq,ka-raw-lan-moq
karawlik,ka-raw-lik
karawma,ka-raw-ma
karawmali,ka-raw-ma-li
karaxt,ka-raxt
karaxtlaniw,ka-raxt-la-niw
karaxtlanmoq,ka-raxt-lan-moq
karaxtlanuv,ka-raxt-la-nuv
karaxtlawanlik,ka-raxt-la-wan-lik
karaxtlik,ka-raxt-lik
karaxtona,ka-rax-to-na
karbamid,kar-ba-mid
karbamin,kar-ba-min
karbanionlar,kar-ba-ni-on-lar
karbaxolin,kar-ba-xo-lin
karbazol,kar-ba-zol
karbid,kar-bid
karbidlar,kar-bid-lar
karbinol,kar-bi-nol
karboawidraza,kar-bo-a-wid-ra-za
karbofos,kar-bo-fos
karbogemoglobin,kar-bo-ge-mog-lo-bin
karbogen,kar-bo-gen
karboksigemoglobin,kar-bok-si-ge-mog-lo-bin
karboksil,kar-bok-sil
karboksilaza,kar-bok-si-la-za
karboksillaw,kar-bok-sil-law
karbol,kar-bol
karbolen,kar-bo-len
karbolit,kar-bo-lit
karbolka,kar-bol-ka
karbollawtirmoq,kar-bol-law-tir-moq
karbollawtiruv,kar-bol-law-ti-ruv
karbolli,kar-bol-li
karbon,kar-bon
karbonado,kar-bo-na-do
karbonat,kar-bo-nat
karbonatitlar,kar-bo-na-tit-lar
karbonatlar,kar-bo-nat-lar
karbonatlawmoq,kar-bo-nat-law-moq
karbonatlawtirmoq,kar-bo-nat-law-tir-moq
karbonatli,kar-bo-nat-li
karbonillar,kar-bo-nil-lar
karbonit,kar-bo-nit
karbonlanmoq,kar-bon-lan-moq
karbonlaw,kar-bon-law
karbonli,kar-bon-li
karbonlzatsiya,kar-bonl-zat-si-ya
karbonsuvlar,kar-bon-suv-lar
karbonsuvli,kar-bon-suv-li
karbonvodorod,kar-bon-vo-do-rod
karborund,kar-bo-rund
karbos,kar-bos
karbotsiklik,kar-bot-sik-lik
karbowidrogen,kar-bo-wid-ro-gen
karbunkul,kar-bun-kul
karbyurator,karb-yu-ra-tor
karbyuratsiya,karb-yu-rat-si-ya
karbyurizator,karb-yu-ri-za-tor
karda,kar-da
kardamon,kar-da-mon
kardan,kar-dan
kardanli,kar-dan-li
kardialgiya,kar-di-al-gi-ya
kardinal,kar-di-nal
kardiodilatatsiya,kar-di-o-di-la-tat-si-ya
kardiofobiya,kar-di-o-fo-bi-ya
kardiogen,kar-di-o-gen
kardiograf,kar-di-og-raf
kardiografiya,kar-di-og-ra-fi-ya
kardiogramma,kar-di-og-ram-ma
kardioida,kar-di-o-i-da
kardiolog,kar-di-o-log
kardiologik,kar-di-o-lo-gik
kardiologiya,kar-di-o-lo-gi-ya
kardiomegaliya,kar-di-o-me-ga-li-ya
kardiomiopatiya,kar-di-o-mi-o-pa-ti-ya
kardiomonitor,kar-di-o-mo-ni-tor
kardionevroz,kar-di-o-nev-roz
kardiorentgenologiya,kar-di-o-rent-ge-no-lo-gi-ya
kardiorevmatologiya,kar-di-o-rev-ma-to-lo-gi-ya
kardioskleroz,kar-di-osk-le-roz
kardiospazm,kar-di-os-pazm
kardiostenoz,kar-di-os-te-noz
kardiostimulyator,kar-di-os-ti-mul-ya-tor
kardiotaxografiya,kar-di-o-ta-xog-ra-fi-ya
kardiotsiklograf,kar-di-ot-sik-log-raf
kardioxirurgiya,kar-di-o-xi-rur-gi-ya
kardit,kar-dit
karellar,ka-rel-lar
karelwa,ka-rel-wa
kareta,ka-re-ta
karetawi,ka-re-ta-wi
karetta,ka-ret-ta
karfetsillin,kar-fet-sil-lin
kargo,kar-go
kariatida,ka-ri-a-ti-da
kariblar,ka-rib-lar
karih,ka-rih
karikatura,ka-ri-ka-tu-ra
karikaturawi,ka-ri-ka-tu-ra-wi
karikaturawilik,ka-ri-ka-tu-ra-wi-lik
karillagan,ka-ril-la-gan
karillamoq,ka-ril-la-moq
karillatmoq,ka-ril-lat-moq
karillaw,ka-ril-law
karillawmoq,ka-ril-law-moq
karillawuv,ka-ril-la-wuv
karillov,ka-ril-lov
karillovwi,ka-ril-lov-wi
karim,ka-rim
karima,ka-ri-ma
kariney,ka-ri-ney
karinomalar,ka-ri-no-ma-lar
kariogamiya,ka-ri-o-ga-mi-ya
kariokinez,ka-ri-o-ki-nez
kariolizis,ka-ri-o-li-zis
kariologiya,ka-ri-o-lo-gi-ya
karioplazma,ka-ri-op-laz-ma
kariosistematika,ka-ri-o-sis-te-ma-ti-ka
kariota,ka-ri-o-ta
kariotaksonomiya,ka-ri-o-tak-so-no-mi-ya
kariotip,ka-ri-o-tip
kariya,ka-ri-ya
kariyes,ka-ri-yes
karj,karj
karjlamoq,karj-la-moq
karjli,karj-li
kark,kark
karkas,kar-kas
karki,kar-ki
karkidon,kar-ki-don
karkidonquw,kar-ki-don-quw
karkillagan,kar-kil-la-gan
karkillamoq,kar-kil-la-moq
karkillaw,kar-kil-law
karkillov,kar-kil-lov
karlik,kar-lik
karma,kar-ma
karmak,kar-mak
karmakdowlar,kar-mak-dow-lar
karmaki,kar-ma-ki
karmin,kar-min
karmon,kar-mon
karmonli,kar-mon-li
karmonsiz,kar-mon-siz
karmonwa,kar-mon-wa
karnallit,kar-nal-lit
karnaval,kar-na-val
karnay,kar-nay
karnaydahan,kar-nay-da-han
karnaygul,kar-nay-gul
karnaylatmoq,kar-nay-lat-moq
karnayli,kar-nay-li
karnaysimon,kar-nay-si-mon
karnaysoz,kar-nay-soz
karnaytaxlit,kar-nay-tax-lit
karnaywa,kar-nay-wa
karnaywi,kar-nay-wi
karniz,kar-niz
karnizlamoq,kar-niz-la-moq
karnizli,kar-niz-li
karnizsiz,kar-niz-siz
karnozavr,kar-no-zavr
karnozin,kar-no-zin
karohat,ka-ro-hat
karohatli,ka-ro-hat-li
karohatsiz,ka-ro-hat-siz
karomat,ka-ro-mat
karomatli,ka-ro-mat-li
